,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
1453,A7199,"['eSUN 1.75mm Silver ABS 3D Printer filament 1kg Spool (2.2lbs), Silver', 'NinjaFlex TPU 3D Printing Filament - 1.75mm .50kg - SAPPHIRE', 'SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm', 'eSUN 1.75mm Black ABS 3D Printer filament 1kg Spool (2.2lbs), Black', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK', '3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)']",3D Solutech Natural Clear 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),"[3636, 2714, 2544, 2677, 3112, 2697]",2724,"['<a_223><b_217><c_8>', '<a_223><b_242><c_216>', '<a_223><b_86><c_176>', '<a_223><b_217><c_151>', '<a_223><b_80><c_3>', '<a_223><b_80><c_159>']",<a_223><b_187><c_73>
1454,A2938,"['Enkay 140-R  1-Pound Red Rouge, Carded', 'Fieldoor 44 Pound Strong Neodymium Indoor/Outdoor Magnet Hook, Heavy Duty Magnetic Hooks (4 Pack)', 'Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch', 'Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Gorilla 6100101 Tape Handy Roll, 1-Pack, Black', 'Gorilla Tape, Black Tough & Wide Duct Tape, 2.88"" x 30 yd, Black, (Pack of 1)']",Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz),"[1920, 1221, 335, 1210, 385, 175, 130, 125, 377]",515,"['<a_52><b_7><c_2>', '<a_251><b_53><c_176>', '<a_193><b_33><c_227>', '<a_202><b_46><c_193>', '<a_150><b_14><c_0>', '<a_202><b_52><c_97>', '<a_202><b_52><c_171>', '<a_202><b_52><c_122>', '<a_202><b_52><c_132>']",<a_150><b_132><c_2>
1455,A1606,['Arctic Silver 5 AS5-3.5G Thermal Paste'],"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",[395],385,['<a_79><b_24><c_40>'],<a_150><b_14><c_0>
1456,A7658,"['IPS Weld-On 3 Acrylic Plastic Cement with Weld-On Applicator Bottle with Needle, 4 oz Can, Clear', 'AKOAK 15amp Diode Axial Schottky Blocking Diodes for Solar Cells Panel,15SQ045 Schottky(20Pcs)', '10 pcs New A3144 A3144E OH3144E 3144 Hall Effect Sensor', 'Ajax Scientific Battery Holder with Lead Wire, 1x AA Cell (Pack of 10)']",DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,"[1576, 1424, 1749, 1742]",1824,"['<a_165><b_205><c_147>', '<a_30><b_60><c_170>', '<a_73><b_154><c_170>', '<a_23><b_253><c_114>']",<a_73><b_110><c_3>
1457,A1270,"['Fluke TL71 Premium Test Lead Set, Right Angle', 'White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25\' Length', 'White SiliconeTubing, 3/16""ID, 1/4""OD, 1/32"" Wall, 10\' Length']",Uxcell a13052700ux0257 6mm to 8mm CNC Stepper Motor Shaft Coupling Coupler for Encoder,"[961, 93, 94]",2640,"['<a_197><b_99><c_69>', '<a_228><b_158><c_82>', '<a_228><b_158><c_11>']",<a_159><b_18><c_75>
1458,A6970,"['Uxcell Metric Whitworth Screw Pitch Gauge Measuring Tool', 'Chemical Guys ACC_130 Professional Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy', 'AST Labs Test Lead Alligator Clip Heavy Duty to Alligator Clip Heavy Duty 39']","HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator","[2620, 2235, 266, 858]",1162,"['<a_224><b_22><c_204>', '<a_150><b_132><c_11>', '<a_104><b_60><c_152>', '<a_211><b_84><c_116>']",<a_104><b_51><c_84>
1459,A1956,"['Barge All Purpose Cement Quart (O22721)', 'Benchmark 42030 Aluminum Speed Scoop', '2 oz Amber Boston Round Glass Bottle with Fine Mist sprayer 6/bx', 'Forney 72757 Wire Cup Brush, Knotted with 5/8-Inch-11 Threaded Arbor, 2-3/4-Inch-by-.020-Inch', 'Plant Therapy 2 ml (5/8 dram) Amber Glass Essential Oil Bottle with Orifice Reducer and cap- 12 pack', '5 Ml Amber Glass Bottle W/euro Dropper. Black Cap. 12 Pack', 'Glue Dots Micro Dot Roll, 325 Clear Dots', 'Dap 18546 Kwik Seal Plus Kitchen and Bath All-Purpose Adhesive Caulk Clear, 5.5-Ounce']","Dynarex D1415 Povidone Iodine Prep Solution USP, 16 Fluid Ounce","[2473, 2273, 1659, 582, 240, 242, 2570, 657]",2826,"['<a_244><b_116><c_64>', '<a_109><b_149><c_75>', '<a_150><b_214><c_127>', '<a_193><b_178><c_176>', '<a_17><b_204><c_8>', '<a_150><b_97><c_1>', '<a_165><b_121><c_186>', '<a_244><b_171><c_12>']",<a_44><b_52><c_59>
1460,A4114,"['Campbell Mfg Llc 2""  Quietsewage Chk Valve B-0823-20C Well Supply Accessories', 'FiberFix 1"" Repair Tape Wrap - Fix Anything with Permanent Waterproof Repair Tape 100X Stronger than Duct Tape', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White']",URBESTAC 250V 5A SPDT 1NO 1NC Momentary Hinge Roller Lever Micro Switches 3 Pins 10 Pcs,"[2072, 1568, 444, 1847]",3304,"['<a_109><b_21><c_86>', '<a_122><b_126><c_5>', '<a_223><b_198><c_114>', '<a_223><b_20><c_170>']",<a_236><b_33><c_2>
1461,A4377,"['Heatshield Products 340410 Thermaflect Tape 4"" Wide x 10\' Heat Shield Tape', 'Gear Aid Aquaseal FD Flexible Repair Adhesive for Outdoor Gear and Vinyl, Clear Glue', 'SainSmart PLA-151 PLA Filament (Red)']",Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[1878, 1569, 2717]",2912,"['<a_79><b_9><c_17>', '<a_122><b_70><c_106>', '<a_223><b_66><c_158>']",<a_158><b_72><c_141>
1462,A4881,"['DuPont Teflon Non-Stick', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",uxcell Mandrel Mounted White Conical Felt Point Polishing Tool,"[774, 181, 181]",1042,"['<a_197><b_204><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_193><b_64><c_16>
1463,A3371,"['Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4', 'NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS', 'Yosoo GM328 Lcd Display Transistor Tester ESR Meter Cymometer Square Wave Generator', 'EX ELECTRONIX EXPRESS Variable Transformer, 300 VAC Max, 0-130V Output, 3 Amp', 'BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3)', 'eSUN 3D 1.75mm PETG Natural Filament 1kg (2.2lb), PETG 3D Printer Filament, Semi-Transparent 1.75mm Natural', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning', 'TEKTON 8-Inch Swivel Bench Vise | 54008']","Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon","[1435, 398, 1522, 1748, 1551, 1203, 338, 2058, 2333, 1115]",40,"['<a_36><b_186><c_16>', '<a_228><b_162><c_222>', '<a_36><b_200><c_165>', '<a_30><b_7><c_88>', '<a_223><b_184><c_15>', '<a_223><b_126><c_7>', '<a_107><b_90><c_50>', '<a_223><b_198><c_34>', '<a_91><b_162><c_93>', '<a_193><b_177><c_105>']",<a_173><b_93><c_124>
1464,A5471,"['Industrial & Scientific"" />', 'Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'Wixey WR25 Mini Digital Height Gauge', 'KREG Tools SSW Kreg Screw Selector Wheel. Woodworking']",Wixey WR300 Type 2 Digital Angle Gauge with Backlight&hellip;,"[54, 359, 970, 1395]",83,"['<a_15><b_206><c_230>', '<a_224><b_163><c_205>', '<a_104><b_25><c_13>', '<a_224><b_238><c_205>']",<a_17><b_20><c_23>
1465,A6386,"['Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Tekz 45250 Metric Nut and Bolt Assortment - 475 Piece', 'Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm', 'HICTOP 3 Pcs 3D Printer Extruder 0.4mm Brass Nozzle + 3 Pcs Extruder 1.75mm Tube for Reprap Prusa I3', 'XTC-3D High Performance 3D Print Coating, 6.4 Oz', 'Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack', 'Electronics-Salon 30 Types 74HCxx Series Logic IC Assortment Kit, High-Speed Si-Gate CMOS IC.', 'Remington Industries 22UL1007STRYEL UL1007 22 AWG Gauge Stranded Hook-Up Wire, 300V, 0.0253"" Diameter, 100\' Length, Yellow']","Vastar ESD Anti-Static Wrist Strap Components, Blue","[202, 2592, 2151, 2696, 2738, 1435, 635, 3052, 957]",3337,"['<a_165><b_15><c_16>', '<a_224><b_199><c_215>', '<a_91><b_115><c_103>', '<a_91><b_105><c_93>', '<a_223><b_201><c_2>', '<a_36><b_186><c_16>', '<a_30><b_191><c_20>', '<a_30><b_183><c_89>', '<a_67><b_152><c_6>']",<a_23><b_38><c_36>
1466,A6246,"['Miller Electric 229895 Gage, Wire Metal Sizes', 'AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6', 'SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear', 'Shepherd Hardware 9782 4-Inch Cast Iron Swivel Plate Caster, 500-lb Load Capacity']","Shepherd Hardware 9174 2-Inch Cast Iron Swivel Plate Caster, 125-lb Load Capacity","[415, 1163, 861, 705]",706,"['<a_104><b_251><c_25>', '<a_193><b_19><c_2>', '<a_165><b_219><c_10>', '<a_87><b_249><c_104>']",<a_87><b_222><c_159>
1467,A1143,"['SharkBite 22223-0000LFA Ball Valve 1 Inch x 1 Inch, Water Valve Shut Off, Push-to-Connect, PEX, Copper, CPVC, PE-RT', 'Dry & Dry 3 Gram Pack of 50 Silica Gel Packets Desiccant Dehumidifier - Rechargeable Paper', 'SharkBite 22461LF Barb PEX Ball Valve, 1/2-Inch, Brass', 'Best Choice Products 4-Wheel Foldable Rolling Warehouse Moving Flatbed Platform Dolly Push Cart w/ 330lb Capacity, Non-Slip Surface - Blue', 'Barge All-Purpose TF Cement Rubber, leather, Wood, Glass, Metal Glue 2 oz', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown']","Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 2 ounce Bottle, Brown, (Pack of 4)","[690, 2517, 1512, 466, 1680, 272]",273,"['<a_108><b_252><c_21>', '<a_150><b_86><c_58>', '<a_108><b_252><c_66>', '<a_87><b_177><c_14>', '<a_122><b_13><c_168>', '<a_165><b_107><c_21>']",<a_165><b_107><c_4>
1468,A3739,"['Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data', 'Flex-Drain ADP53102 Downspout Adaptor, Landscaping Drain Pipe Adapter 3 by 4 by 4-Inch']","Scotch Aluminum Foil Tape 3311 Silver, 2 in x 10 yd 3.6 mil (Pack of 1)","[1853, 815]",353,"['<a_107><b_73><c_114>', '<a_108><b_92><c_231>']",<a_202><b_10><c_78>
1469,A1075,"['Steelex D2581 Swivel Heavy Duty Industrial Wheel, 8-Inch', 'Heavy Duty Bat Handle Momentary Toggle Switch - DPDT / (On) - Off - (On) : 30-050']",uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,"[599, 1943]",2130,"['<a_87><b_44><c_68>', '<a_236><b_229><c_162>']",<a_224><b_253><c_139>
1470,A5524,"['Rotometals Kilo Bismuth Metal 99.99% Premium Grade', 'Karter Scientific 213A2 Borosilicate Glass Low Form Glass Beaker, 50/100/250/500/1000 mL (Pack of 5)', 'Dinglab,500ml Chemistry Lab Glassware Kit,glass Distilling,distillation Apparatus,24/40']","Funnel, Regular stem, glass, 50 OD x 50mm stem","[3363, 232, 3627]",1953,"['<a_79><b_101><c_91>', '<a_94><b_163><c_50>', '<a_94><b_4><c_164>']",<a_94><b_221><c_88>
1471,A5094,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit']","Inkbird Pre-Wired Dual Stage Digital Temperature Controller Outlet Thermostat 110V, 1100W Heating and Cooling for Fermentation Kegerator Heating Mat ect","[181, 181, 182, 821]",2608,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_231><c_0>']",<a_107><b_35><c_187>
1472,A171,"['Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'DAP INC 18152 10.1oz White Alex Plus Acrylic Latex Caulk with Silicone', 'Dap 08781 10.8-Ounce Clear Silicon Plus Premium Silicone Rubber Sealant', 'Bercom BER-2520-CT INC 6PK Handy 2520-CT Paint Pail Liners, 6-Count, Clear', 'Bercom BER-2520-CT INC 6PK Handy 2520-CT Paint Pail Liners, 6-Count, Clear']",O-Cedar Multi-Use Scrunge Scrub Sponge (Pack of 6),"[385, 533, 674, 113, 113]",680,"['<a_150><b_14><c_0>', '<a_244><b_118><c_244>', '<a_244><b_206><c_50>', '<a_197><b_126><c_251>', '<a_197><b_126><c_251>']",<a_24><b_38><c_244>
1473,A7221,"['3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS', 'HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood', 'PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters', 'Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy']",Heat High Temperature Resistant Adhesive Gold Tape for Electric Task 30m 12mm,"[2909, 3016, 2730, 2912, 266]",1402,"['<a_223><b_80><c_84>', '<a_223><b_201><c_101>', '<a_223><b_147><c_197>', '<a_158><b_72><c_141>', '<a_104><b_60><c_152>']",<a_206><b_219><c_143>
1474,A2226,"['ES Robbins 184013 Ribbed Carpet Vinyl Runner, 27"" x 10\', Clear', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', '3M Rubber Splicing Tape', 'Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips']","IPG AC10 7 Mil Fix-It DUCTape 1.88"" x 50 yd, Silver","[2809, 675, 1054, 560]",621,"['<a_122><b_6><c_185>', '<a_165><b_59><c_69>', '<a_202><b_215><c_194>', '<a_94><b_166><c_155>']",<a_202><b_203><c_60>
1475,A6759,"['100 3/8"" Inch Chrome Steel Bearing Balls G25', '25 3/8"" Inch Chrome Steel Bearing Balls G25', 'Fluke 62 MAX Infrared Thermometer, AA Battery, -20 to +932 Degree F Range with a NIST-Traceable Calibration Certificate with Data', 'Titan Tools 11185 Telescoping Inspection Mirror', 'Ideal 2006S Crimp Connector (Pack of 100)', 'SEOH Graduated Cylinder Borosilicate Glass Round Base - Capacity (ml) 100 -']","High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe","[2505, 3102, 1853, 14, 2389, 3279]",3563,"['<a_71><b_104><c_191>', '<a_71><b_104><c_66>', '<a_107><b_73><c_114>', '<a_180><b_48><c_25>', '<a_67><b_251><c_182>', '<a_94><b_79><c_222>']",<a_233><b_195><c_221>
1476,A6818,"['Karter Scientific 214T2, 3.3 Boro, Griffin Low Form, Glass Beaker Set - 3 Sizes - 50ml, 100ml, 250ml', 'Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark","[1835, 159, 562, 1851]",1107,"['<a_94><b_144><c_130>', '<a_107><b_90><c_68>', '<a_223><b_198><c_37>', '<a_223><b_198><c_9>']",<a_223><b_198><c_230>
1477,A1071,"['Performix 11603-6 Synthetic Plasti-Dip Rubber Coating, 14.5 oz Can, Black', 'Set of Rubber Magnetic Vise Jaws. Protection for your Projects', 'LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16', 'Loctite 19269 7649 Primer N Activator', 'Nicholson 5 Piece Hand File Set with Ergonomic Handles, American Pattern, 6"" Length, (2)-8"" length, (2)-10"" length', 'CO-Z 5pcs Hss Cobalt Multiple Hole 50 Sizes Step Drill Bit Set with Aluminum Case', 'KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool', 'Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon', 'Industrial & Scientific"" />']","Accusize - 2"" Carbide Indexable End Mills, R8 Shank, with 3 TPG 322 Inserts, 3 Flute, 0046-0916","[1136, 31, 2443, 1743, 1018, 469, 2444, 40, 54]",1369,"['<a_173><b_230><c_225>', '<a_193><b_43><c_134>', '<a_42><b_5><c_69>', '<a_165><b_150><c_179>', '<a_193><b_240><c_7>', '<a_17><b_234><c_26>', '<a_17><b_216><c_3>', '<a_173><b_93><c_124>', '<a_15><b_206><c_230>']",<a_17><b_167><c_223>
1478,A2907,"['Think Safe 1095TS 7"" Trauma Shear', 'Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle']","Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)","[2530, 23]",130,"['<a_44><b_182><c_228>', '<a_202><b_100><c_73>']",<a_202><b_52><c_171>
1479,A7505,"['ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)']","eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",[2145],2157,['<a_197><b_62><c_112>'],<a_223><b_126><c_16>
1480,A2335,"['Seville Classics Commercial NSF Stainless Steel Top Worktable 49 x 24 inches', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three 1-Quart SculpWood Moldable Epoxy Putty, 90301']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1653, 1199, 3259, 1199, 3259]",181,"['<a_109><b_106><c_6>', '<a_99><b_132><c_123>', '<a_165><b_6><c_142>', '<a_99><b_132><c_123>', '<a_165><b_6><c_142>']",<a_107><b_93><c_0>
1481,A7234,"['PLA Glow in the Dark Cosmic Blue 3D Printing Filament, 1.75 mm', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue']",3D Solutech Real Black 1.75mm Flexible 3D Printer Filament 2.2 LBS (1.0KG),"[3302, 562, 1851, 50]",3435,"['<a_223><b_212><c_0>', '<a_223><b_198><c_37>', '<a_223><b_198><c_9>', '<a_223><b_198><c_36>']",<a_223><b_80><c_19>
1482,A7632,['High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft'],Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs),[142],2734,['<a_206><b_209><c_144>'],<a_158><b_72><c_232>
1483,A2849,"['Heathrow Scientific HD15909 Spatula with Flat End and Spoon End, 9"" Overall Length', 'Hypafix Dressing Retention Tape: 2"" X 10 Yds Each', 'CloSYS Trial Size Intro Kit TSA Compliant', 'Groom Industries Solvent Free Sprayer, Flairosol']",Bissell 9595A CleanView Bagless Vacuum with OnePass,"[2410, 2326, 1667, 1428]",570,"['<a_180><b_221><c_238>', '<a_122><b_57><c_206>', '<a_52><b_156><c_106>', '<a_66><b_71><c_107>']",<a_24><b_132><c_34>
1484,A7601,"['FLIR C2 Compact Thermal Imaging System', 'RapidFix UV Liquid Plastic Adhesive with UV Flashlight, 10 mL', 'CMS Magneitcs Ceramic Magnet Hook 1 1/4"" in Diameter with 18 LB Holding Power 6-Count']","Digital Clamp Meter AC/DC Auto-Ranging 600 Amp Measures Voltage, Resistance, Temp, More Klein Tools CL800","[301, 1732, 2240]",2619,"['<a_107><b_68><c_182>', '<a_197><b_49><c_201>', '<a_251><b_188><c_84>']",<a_36><b_8><c_154>
1485,A5934,"['SEOH PIPETTE PUMP 2ml Blue', 'Plastic Dropping Bottles, 30ml, 12 pack', 'Blunt Tip Dispensing Fill Needle 14ga x 2"" Olive Green 50 pcs', 'LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)']",5 Ml Amber Glass Bottle W/euro Dropper. Black Cap. 12 Pack,"[1633, 990, 2390, 1329]",242,"['<a_94><b_21><c_187>', '<a_206><b_144><c_63>', '<a_150><b_73><c_33>', '<a_229><b_246><c_41>']",<a_150><b_97><c_1>
1486,A4892,"['Hoover CH30000 PortaPower Lightweight Commercial Canister Vacuum', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Ozark Trail TT-57 Xi-26-D 76064P, Utility Strap With Quick-Release Buckle, 72"" L, Black, 4 Piece', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[3212, 151, 1879, 181]",181,"['<a_24><b_166><c_220>', '<a_68><b_98><c_239>', '<a_71><b_177><c_211>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
1487,A777,"['3M 9089NA Drywall Sanding Screen, 4 3/16in x 11 1/4 in, 2-Sheet Fine-Grit', '4oz. Industrial Insect Repellent Deet Free Meets ASTM F2621 FR Clothing & ASTM D120 Linesmen Glove tested', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)']","ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)","[1005, 2074, 150]",2075,"['<a_68><b_6><c_85>', '<a_173><b_99><c_11>', '<a_66><b_78><c_36>']",<a_14><b_175><c_144>
1488,A3717,"['Cold Rolled Steel A513 Drawn Over Mandrel Round Tubing, ASTM A513, 1-1/4"" OD, 1.01"" ID, 0.12"" Wall, 72"" Length', 'Keeper Foot x 2 Inch 02612 6\' x 2"" Lift Sling', 'Philips Sonicare HealthyWhite+ electric rechargeable toothbrush, HX8911', 'Dap 00272 Original Contact Cement Qt Raw Building Material, Tan']","Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)","[728, 1184, 269, 926]",1210,"['<a_251><b_54><c_150>', '<a_71><b_93><c_169>', '<a_24><b_20><c_0>', '<a_244><b_112><c_232>']",<a_202><b_46><c_193>
1489,A6246,"['Miller Electric 229895 Gage, Wire Metal Sizes', 'AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6', 'SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear']","Shepherd Hardware 9782 4-Inch Cast Iron Swivel Plate Caster, 500-lb Load Capacity","[415, 1163, 861]",705,"['<a_104><b_251><c_25>', '<a_193><b_19><c_2>', '<a_165><b_219><c_10>']",<a_87><b_249><c_104>
1490,A3575,"['Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes', 'Superior Pump 99555 Universal Check Valve, Plastic, Fits all 1-1/4-Inch or 1-1/2-Inch MIP or FIP', 'Forney 72747 Wire Bench Wheel Brush, Fine Crimped with 1/2-Inch and 5/8-Inch Arbor, 6-Inch-by-.008-Inch', 'Waterpik Sensonic Professional Toothbrush (SR-3000)', 'Handi-Bag HAB6FW130 Super Value Pack, 8gal, 0.6mil, 22 x 24, White (Box of 130)']",Telescoping LED Lighted Flexible Inspection Mirror 360 Swivel for Extra Viewing,"[178, 1579, 1022, 697, 2262]",2845,"['<a_224><b_17><c_207>', '<a_108><b_28><c_178>', '<a_193><b_178><c_200>', '<a_24><b_165><c_166>', '<a_210><b_29><c_50>']",<a_180><b_238><c_237>
1491,A7509,"['Dremel Digilab 3D20 3D Printer, Idea Builder for Brand New Hobbyists and Tinkerers', '3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK']","3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[2188, 3112]",2697,"['<a_91><b_102><c_12>', '<a_223><b_80><c_3>']",<a_223><b_80><c_159>
