,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
1339,A4887,"['Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)', 'Parafilm M Roll, 125\' Length x 4"" Width', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[1365, 1243, 181]",181,"['<a_206><b_145><c_160>', '<a_17><b_57><c_0>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
1340,A7066,"['Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2', 'Monoprice ABS 3D Printer Filament - White - 1kg Spool, 1.75mm Thick | For All ABS Compatible Printers', 'BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3)', '3M Silver Foil Tape 3340, 2-1/2"" x 50 yd, 4.0 mil']","ProTapes Pro 950 Polyimide Film Tape, 7500V Dielectric Strength, 36 yds Length x 1/2"" Width (Pack of 1)","[563, 2156, 1551, 1927]",1319,"['<a_223><b_59><c_60>', '<a_223><b_78><c_229>', '<a_223><b_184><c_15>', '<a_202><b_10><c_240>']",<a_79><b_199><c_17>
1341,A5845,"['DEWALT DW4774 4-1/2-Inch Double-Row Diamond-Cup Grinding-Wheel', 'Miller Electric 229895 Gage, Wire Metal Sizes', 'Wilton 11694 4-Inch Cross Slide Drill Press Vise', 'POWERTEC 17000 Workbench Caster Kit (Pack of 4)']",Wixey WR510 Digital Planer Readout with Fractions,"[334, 415, 1069, 1345]",87,"['<a_193><b_229><c_181>', '<a_104><b_251><c_25>', '<a_193><b_53><c_235>', '<a_87><b_238><c_111>']",<a_197><b_220><c_95>
1342,A7238,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","[1573, 562, 1851, 164, 50]",1847,"['<a_223><b_198><c_214>', '<a_223><b_198><c_37>', '<a_223><b_198><c_9>', '<a_223><b_20><c_165>', '<a_223><b_198><c_36>']",<a_223><b_20><c_170>
1343,A2201,"['Super Glue 15187 Super Glue, 12-Pack', 'Stens 125-508 Oil Drain Valve, 3/8""- 18"" NPTF Threads, Uses 1/2"" hose, Quick twist and pull motion to open', 'Gorilla Tape, Silver Duct Tape, 1.88"" x 35 yd, Silver, (Pack of 1)', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.']","Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)","[114, 3205, 3123, 675]",130,"['<a_165><b_214><c_252>', '<a_159><b_54><c_50>', '<a_202><b_52><c_146>', '<a_165><b_59><c_69>']",<a_202><b_52><c_171>
1344,A585,"['X-Treme Tape TPE-XZLG Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Gray', 'Dip and Grip Rubberized Plastic Coating- Black Coating', 'EATON 667-SP 660-Watt 125-volt Medium Base Ceiling Receptacle Lamp Holder with Pull Chain, Porcelain, White', 'MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - All Black (MDF747XP-BO)', 'MDF Acoustica Deluxe Lightweight Dual Head Stethoscope - All Black (MDF747XP-BO)']",Westek SLC4CG Gray Automatic Photocell Sensor Control,"[1827, 1804, 645, 455, 455]",1565,"['<a_202><b_198><c_197>', '<a_68><b_156><c_177>', '<a_236><b_119><c_19>', '<a_180><b_31><c_233>', '<a_180><b_31><c_233>']",<a_109><b_253><c_82>
1345,A625,"['PanaVise 308 Weighted Base Mount', 'Eagle UI-50-FS Red Galvanized Steel Type I Gasoline Safety Can with Funnel, 5 Gallon Capacity, 13.5"" Height, 12.5"" Diameter', 'SWR / Power METER for VHF / UHF Ham Radio 120 - 500 MHz 150 Watt - Workman Model 104', 'Covidien 5750 Curity Alcohol Prep, Sterile, Medium, 2-ply (Pack of 200)', 'RJ45 Tester, Continuity Tester, Coax Tester, LAN Scout Jr. Continuity Tester Klein Tools VDV526-052', 'TEMCo 30 AWG Copper Magnet Wire - 2 oz 392 ft 155&deg;C Magnetic Coil Red']",55pcs 6 Pin DPDT Self-locking Power Micro Push Button Switches 7mmx7mm,"[1897, 1871, 1898, 937, 1384, 1825]",1899,"['<a_197><b_220><c_152>', '<a_44><b_28><c_209>', '<a_158><b_112><c_251>', '<a_44><b_98><c_1>', '<a_211><b_233><c_231>', '<a_251><b_228><c_9>']",<a_236><b_58><c_106>
1346,A28,"['Dynarex 2201 Medical Surgical Face Masks (Pack of 50)', 'Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads', '1 X Hydrometer - Triple Scale', 'Bentonite - 8 oz.', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown', 'Syrtenty TENS Unit Electrodes Pads 2x2 20 Pcs Replacement Pads Electrode Patches For Electrotherapy', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)']",HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack,"[146, 123, 96, 147, 148, 117, 149, 150, 151, 152]",51,"['<a_44><b_165><c_136>', '<a_173><b_194><c_4>', '<a_94><b_95><c_39>', '<a_150><b_240><c_128>', '<a_94><b_35><c_31>', '<a_165><b_107><c_44>', '<a_206><b_57><c_46>', '<a_66><b_78><c_36>', '<a_68><b_98><c_239>', '<a_228><b_113><c_68>']",<a_223><b_29><c_58>
1347,A526,"['Dap 18275 DYNAFLEX 230, White 100% Waterproof Window, Door & Trim Sealant, 10.1 oz', 'WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ', 'Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft', 'Dap 18001 Kwik Seal Caulk with 5.5-Ounce Tube, White', 'Dr.meter 30V/5A DC Bench Power Supply Single-Output 110V/220V Switchable with Alligator Clip included, US 3-prong Cable,PS305DM', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']",Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),"[1502, 280, 168, 631, 844, 257, 257, 181, 181, 182]",33,"['<a_244><b_103><c_33>', '<a_173><b_197><c_47>', '<a_202><b_147><c_0>', '<a_244><b_197><c_136>', '<a_158><b_60><c_187>', '<a_165><b_107><c_20>', '<a_165><b_107><c_20>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_193><b_97><c_87>
1348,A6185,"['Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', 'Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)', '3M Heavy Duty Duct Tape 3939 Silver, 48 mm x 54.8 m 9.0 mil, Conveniently Packaged (Pack of 3)', 'Madison Supply, Premium Quality Stainless Steel EMT Shears, Medical Trauma Scissors, (2-Pack)', 'Thick Glass Graduated Measuring Cylinder Set 5ml 10ml 50ml 100ml Glass with Two Brushes']",Pomona 6341 Precision Electronic Probe Kit,"[515, 2827, 222, 2680, 3276]",2144,"['<a_150><b_132><c_2>', '<a_44><b_200><c_179>', '<a_202><b_160><c_211>', '<a_42><b_149><c_87>', '<a_94><b_155><c_214>']",<a_36><b_168><c_140>
1349,A5822,"['iRobot Roomba 770 Robotic Vacuum Cleaner', 'IPG Iron Grip 17 Mil Heavy Duty Duct Tape 1.88"" x 35 yd, Black']","Oreck Commercial XL Commercial Upright Vacuum Cleaner, XL2100RHS","[2351, 2259]",544,"['<a_24><b_91><c_229>', '<a_202><b_182><c_42>']",<a_24><b_102><c_186>
1350,A5603,"['Industrial & Scientific"" />', 'TEKTON 8-Inch Swivel Bench Vise | 54008', 'Campbell 1/4"" x 250\' Galvanized Cable 7000827 Aircraft Cable', 'Diagnostics Direct 0P-PBFT-BFTO Dynarex Disposable Scalpels, Sterile, Number 11 (Pack of 10)']",Rectorseal 31631 1/4 Pint Brush Top Tru-Blu&nbsp;Pipe Thread Sealant,"[98, 1115, 3127, 2217]",3290,"['<a_15><b_155><c_49>', '<a_193><b_177><c_105>', '<a_67><b_192><c_163>', '<a_180><b_227><c_86>']",<a_244><b_151><c_12>
1351,A971,"['1-7/8 in. Wide Duct Tape, Indoor Silver General Purpose, 60 yards', 'Philips Sonicare Easy Clean Sonic Electric Toothbrush', 'Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'FiberFix 10x Tape- 10x Stonger Than Duct Tape- Weight Bearing Untearable Water Resistant Repair Tape', 'Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack)', 'Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L', 'Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz']","T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red","[1223, 1668, 57, 1134, 150, 1433, 2172]",1248,"['<a_202><b_58><c_3>', '<a_197><b_165><c_141>', '<a_165><b_247><c_68>', '<a_122><b_121><c_22>', '<a_66><b_78><c_36>', '<a_202><b_16><c_147>', '<a_66><b_107><c_142>']",<a_14><b_233><c_185>
1352,A7676,"['PC Products 80115 PC-11 Two-Part Marine Grade Epoxy Adhesive Paste, 1/2 lb in Two Cans, Off White', 'PORTER-CABLE PBN18125 18 Gauge 1-1/4-Inch Brad Nail (5000-Pack)']","Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)","[2600, 2520]",1365,"['<a_165><b_234><c_74>', '<a_42><b_133><c_2>']",<a_206><b_145><c_160>
1353,A6160,"['LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White', 'Red Devil 077020 Lifetime Ultra Premium Elastomeric Acrylic Latex Sealant, 10.1-Ounce, Almond', 'Green Grease 203 Synthetic Waterproof High Temperature Grease, 3 Oz. Tube (Pack of 3)', 'Grip Rite Prime Guard MAXS62713 T-25 Star Type 17 Point Stainless Steel Deck Screw, 10X3-Inch, 1-lb, Pack of 68', 'Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol']","Dynatex 49582 Industrial Copper Anti-Seize and Lubricating Compound Paste, 8 oz Brush Top Bottle, Dark Copper","[160, 1941, 1181, 1875, 141]",2899,"['<a_79><b_87><c_179>', '<a_244><b_16><c_145>', '<a_173><b_61><c_128>', '<a_224><b_79><c_67>', '<a_173><b_23><c_3>']",<a_173><b_86><c_176>
1354,A4003,"['Forney 71805 Emery Cloth, 180-Grit, 1-Inch-by-10-Yard Bench Roll', 'Jumbo 51pc Drum Sanding Kit - Fits Dremel - Includes Rubber Drum Mandrels - 1/2, 3/8 & 1/4', 'Racers Edge 3000 1/2-Ounce Bottle W Needle Tip', '2 Needle Tip Bottle Liquid Flux Dispenser Oil Solvent Applicator Dropper 0.7 Oz']","Stanley Wet/Dry Vacuum, 1 Gallon, 1.5 Horsepower","[2901, 75, 559, 1114]",704,"['<a_193><b_81><c_211>', '<a_159><b_63><c_34>', '<a_150><b_182><c_50>', '<a_150><b_110><c_152>']",<a_24><b_2><c_14>
1355,A1574,"['Loctite Clear Silicone Waterproof Sealant 2.7-Ounce Tube (908570)', 'Duck Brand Standard Packaging Tape Refill, 1.88 Inch x 54.6 Yard, Clear, 1 Roll (240408)', 'Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face', 'Keeper Foot x 2 Inch 02612 6\' x 2"" Lift Sling', 'Install Bay Copper Ring Terminal 4 Gauge #516 25 Pack - CUR4516']",URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,"[605, 773, 2887, 1184, 596]",176,"['<a_165><b_190><c_62>', '<a_202><b_18><c_120>', '<a_104><b_119><c_227>', '<a_71><b_93><c_169>', '<a_67><b_244><c_116>']",<a_17><b_80><c_8>
1356,A4304,"['Oral-B Professional Healthy Clean + Prowhite Precision 4000 Rechargeable Electric Toothbrush 1 Count', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150']",XCSOURCE 1 Set 6X8MM Head Tungsten Carbide Burrs For Rotary Drill Die Grinder Carving Bit BI044,"[351, 831, 385, 1255]",3182,"['<a_24><b_210><c_61>', '<a_193><b_42><c_1>', '<a_150><b_14><c_0>', '<a_193><b_203><c_191>']",<a_193><b_207><c_180>
1357,A2222,"['1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientific 206I2 (Pack of 500)', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'SEOH Beaker Borosilicate Glass Low Form Graduated 250ml Each', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', '3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark']","HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White","[2816, 148, 3214, 675, 3215, 2472, 3216, 562, 1847, 1107]",2737,"['<a_94><b_69><c_46>', '<a_94><b_35><c_31>', '<a_94><b_40><c_44>', '<a_165><b_59><c_69>', '<a_223><b_198><c_2>', '<a_223><b_198><c_6>', '<a_91><b_105><c_98>', '<a_223><b_198><c_37>', '<a_223><b_20><c_170>', '<a_223><b_198><c_230>']",<a_223><b_72><c_114>
1358,A6184,"['Philips Sonicare Easy Clean Sonic Electric Toothbrush', 'Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', 'Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue', 'Nicholson 06706N Axe File, 8-Inch']","2 PACK- Milrose 70885 Blue Monster 1/2"" x 1429' Blue Teflon Tape","[1668, 515, 350, 511]",1643,"['<a_197><b_165><c_141>', '<a_150><b_132><c_2>', '<a_170><b_10><c_12>', '<a_193><b_240><c_215>']",<a_170><b_221><c_60>
1359,A2222,"['1.0ml Graduated Transfer Pipettes, 5.0ml Capacity, 0.25ml Grad. Interval, Karter Scientific 206I2 (Pack of 500)', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'SEOH Beaker Borosilicate Glass Low Form Graduated 250ml Each', 'J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Copper', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","3D Printer Head(6PCS),6PCS 3D Printer 0.4mm Extruder Brass Nozzle Print Head for MK8 1.75mm ABS PLA Printer(0.4mm)","[2816, 148, 3214, 675, 3215, 2472]",3216,"['<a_94><b_69><c_46>', '<a_94><b_35><c_31>', '<a_94><b_40><c_44>', '<a_165><b_59><c_69>', '<a_223><b_198><c_2>', '<a_223><b_198><c_6>']",<a_91><b_105><c_98>
1360,A7266,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green']","HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red","[562, 1851, 164]",1695,"['<a_223><b_198><c_37>', '<a_223><b_198><c_9>', '<a_223><b_20><c_165>']",<a_223><b_121><c_15>
1361,A4909,"['Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","American Weigh Scales Calibration Weight Kit WGHTKIT, Class M2","[159, 181, 181]",959,"['<a_107><b_90><c_68>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_229><b_238><c_126>
1362,A5746,"['Install Bay Copper Ring Terminal 2 Gauge 5/16 Inch 10 Pack - CUR2516', 'TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK', '3M Littmann  Classic III Monitoring Stethoscope, Pearl Pink Tube, 27 inch, 5633', 'Santamedical Adult Deluxe Aneroid Sphygmomanometer - Professional Blood Pressure Monitor with Adult black cuff and Carrying case (Light Black)']",Tesa 51026 Highest Quality Heat Proof Engine Compartment Wiring Tape used by VW AUDI BMW,"[811, 3312, 3017, 840]",1914,"['<a_67><b_244><c_160>', '<a_228><b_198><c_25>', '<a_197><b_26><c_166>', '<a_180><b_15><c_221>']",<a_233><b_129><c_129>
1363,A4296,"['Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10)', 'iMBAPrice iMBA-100-4x6 Reclosable Bags']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[2827, 2328]",181,"['<a_44><b_200><c_179>', '<a_210><b_202><c_48>']",<a_107><b_93><c_0>
1364,A1721,"['Arctic Silver 5 AS5-3.5G Thermal Paste', 'Woodstock D4160 110-Volt Paddle Switch']","Control Devices ST Series Brass ASME Safety Valve, 150 psi Set Pressure, 1/4"" Male NPT","[395, 1347]",2228,"['<a_79><b_24><c_40>', '<a_236><b_7><c_56>']",<a_197><b_200><c_115>
1365,A5743,"['Wet Ones 4723 Antibacterial Individually Wrapped Single Wipe 24-Count (Case of 10)', 'NoTrax T30 General Purpose Rubber Competitor Safety/Anti-Fatigue Mat, for Wet Areas, 3\' Width x 3\' Length x 1/2"" Thickness, Black', 'Loctite 1515861 Polyseamseal Tub and Tile Adhesive Caulk, 5.5-Ounce Tube, White', 'Industrial & Scientific"" />', 'Shark Navigator Lift-Away Professional NV356E']","Gorilla Super Glue Gel, 20 Gram, Clear","[1478, 576, 3118, 115, 26]",1959,"['<a_44><b_177><c_47>', '<a_68><b_84><c_64>', '<a_244><b_214><c_47>', '<a_233><b_203><c_160>', '<a_24><b_116><c_155>']",<a_165><b_210><c_108>
1366,A4617,"['Allstar Performance ALL14261 White 4"" x 165\' Gaffer\'s Tape', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Shark Pet-Perfect Cordless Bagless Portable Hand Vacuum for Carpet and Hard Floor with Rechargeable 12V Battery (SV75Z), Gray', 'Hosa GFT-450BK BULK 3"" x 180\' Gaffer Tape, Black', 'Rubbermaid Commercial Products Slim Jim Trash Can Waste Receptacle with Venting Channels, 23 Gallons, Gray (FG354060GRAY)']","Rubbermaid Commercial Products FG267360BLUE Slim Jim Trash Can, Swing Lid, Blue","[1662, 119, 119, 2699, 463, 1607]",1002,"['<a_122><b_62><c_61>', '<a_210><b_156><c_39>', '<a_210><b_156><c_39>', '<a_24><b_84><c_203>', '<a_233><b_25><c_236>', '<a_210><b_98><c_128>']",<a_210><b_98><c_142>
1367,A3639,"['Loos Cableware SL1-2 Aluminum Duplex Oval Crimping Sleeve Set for 1/16"" Diameter Wire Rope (50 Piece)', 'Forney 70445 Wire Rope, Galvanized Aircraft Cable, 500-Feet-by-1/16-Inch', 'The Hillman Group 180297 Pronged Tee Nut, 1/4 20, 100-Pack', ""New 10 Pieces Tungsten Carbide Rotary Burr SET 1/8'' Shank Fit Dremel Tools for DIY Woodworking, Carving, Engraving, Drilling""]","Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon","[808, 373, 727, 940]",40,"['<a_67><b_108><c_30>', '<a_71><b_119><c_2>', '<a_224><b_9><c_148>', '<a_193><b_78><c_170>']",<a_173><b_93><c_124>
1368,A7669,"['3DDPLUS 1.75mm PLA 3D Printer Filament Black- 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm (Plain Black)', 'FlashForge Finder 3D Printers with Cloud, Wi-Fi, USB cable and Flash drive connectivity']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray","[3331, 2933]",2058,"['<a_223><b_105><c_244>', '<a_197><b_170><c_216>']",<a_223><b_198><c_34>
1369,A4214,"['Loos Cableware AN100-C4 Stainless Steel Thimble for 3/32"" and 1/8"" Diameter Wire Rope (10 Piece)', 'BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5', 'Ideal 2006S Crimp Connector (Pack of 100)', 'Uxcell a15052000ux0115 2Pcs Slotted Metal 35 mm Din Mounting Rail 40 cm Long for AC Contactor', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Tinned Copper Lugs 8 AWG - 4/0 AWG', 'Ancor Marine Grade Electrical Heat Activated Adhesive Lined Shrink Tubing', 'Ancor Heat Shrink Ring Terminals']",Ancor Heat Shrink Ring Terminals,"[809, 649, 2389, 3338, 216, 217, 883, 3209]",3210,"['<a_67><b_108><c_20>', '<a_17><b_118><c_175>', '<a_67><b_251><c_182>', '<a_23><b_188><c_189>', '<a_17><b_217><c_0>', '<a_17><b_217><c_0>', '<a_228><b_127><c_107>', '<a_67><b_199><c_0>']",<a_67><b_199><c_0>
1370,A1617,"['Arctic Silver 5 AS5-3.5G Thermal Paste', 'Atlas Scientific pH 4.00, 7.00, 10.00 Calibration Solution 250ml - 8oz (Pack of 3)', 'Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue', 'Kingston KMBVM Series Brass Mini Ball Valve, Lever, 1/4"" NPT Male x NPT Female', 'Control Devices CR Series Brass Pressure Relief Valve, 0-100 psi Adjustable Pressure Range, 1/4"" Male NPT', 'Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits', 'Sashco Pre-Caulking Filler Rope Backer Rod Roll, 100\' Length x 3/8"" Width, Grey', 'Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 1 Pack']",Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,"[395, 2930, 350, 742, 2609, 42, 1255, 1545, 1432, 2931]",635,"['<a_79><b_24><c_40>', '<a_17><b_145><c_208>', '<a_170><b_10><c_12>', '<a_108><b_114><c_7>', '<a_108><b_93><c_232>', '<a_71><b_242><c_21>', '<a_193><b_203><c_191>', '<a_73><b_183><c_142>', '<a_244><b_185><c_140>', '<a_30><b_191><c_204>']",<a_30><b_191><c_20>
1371,A4931,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller']",VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,"[181, 181, 182, 2807]",2807,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_158><b_91><c_208>']",<a_158><b_91><c_208>
