,user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
2499,A3412,['Harvey 017065 Gas Line PTFE Thread Seal Tape'],"4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel",[3439],32,['<a_79><b_190><c_179>'],<a_193><b_36><c_63>
2500,A1844,"['Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)', 'Vktech DS18b20 Waterproof Temperature Sensors Temperature Transmitter (5pcs)', 'Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black', 'Permatex 51813 Anaerobic Gasket Maker, 50 ml Tube']",Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,"[348, 1648, 159, 44]",157,"['<a_173><b_149><c_147>', '<a_211><b_97><c_93>', '<a_107><b_90><c_68>', '<a_244><b_24><c_193>']",<a_67><b_23><c_0>
2501,A2945,"['Uxcell a11021800ux0120 Micro Limit Switch Long Straight Hinge Lever Arm SPDT Snap Action LOT', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882)', 'Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box']","ARROW 160376 1-1/4"" Cup Hooks (Pack of 18), Rubbed Bronze","[1784, 130, 202, 1350]",731,"['<a_236><b_108><c_86>', '<a_202><b_52><c_171>', '<a_165><b_15><c_16>', '<a_14><b_253><c_184>']",<a_71><b_174><c_31>
2502,A2921,"['E Support 50Pack Yellow Heat Shrink Butt Wire Electrical Crimp Terminal Connector 10-12 AWG Gauge', 'Industrial & Scientific"" />', 'Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue', 'Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)', 'Ginsco 100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 10-22 AWG Kit', 'Uxcell s14032800am0476 Red Mushroom Cap 1NO 1NC DPST Emergency Stop Push Button Switch AC 660V 10A']",Small Hairpin Cotter Pin Shop Assortment - 150 Pc,"[2834, 98, 2835, 130, 1582, 3235]",2904,"['<a_67><b_126><c_83>', '<a_15><b_155><c_49>', '<a_67><b_126><c_54>', '<a_202><b_52><c_171>', '<a_67><b_243><c_152>', '<a_236><b_38><c_182>']",<a_224><b_253><c_195>
2503,A3440,"['Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)', '008 Buna-N O-Ring, 70A Durometer, Black, 3/16"" ID, 5/16"" OD, 1/16"" Width (Pack of 100)', 'Install Bay RVBC 22/18-Gauge Vinyl Connector, Red (100-Bag)', 'uxcell 10 Pcs Black 3 Terminals IEC320 C14 Inlet Power Socket AC 250V 10A', 'Uxcell a13121300ux0338 2.1 mmx5.5 mm DC Power Jack Socket Threaded Female Connector 3 Piece', 'ECO-BOND Kitchen-Bath-Plumbing', 'Shurflo 2088-554-144 Fresh Water Pump, 12 Volts, 3.5 Gallons Per Minute, 45 Psi', 'Dealmed Brand Nitrile Medical Grade Exam Gloves, Disposable, Latex-Free, 200 Count, Size Large', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)']","Genteq Capacitor 10 UF MFD 370V 97F9002, 97F9002s (Replaces Old GE# 97F9002BZ3, Z97F9002, 27L669), 10 MFD at 370V, Oval","[1210, 3315, 951, 2334, 1689, 1434, 3408, 1533, 1703]",3525,"['<a_202><b_46><c_193>', '<a_251><b_195><c_0>', '<a_67><b_140><c_2>', '<a_236><b_236><c_171>', '<a_73><b_236><c_37>', '<a_244><b_247><c_75>', '<a_109><b_27><c_73>', '<a_206><b_243><c_53>', '<a_107><b_35><c_115>']",<a_236><b_227><c_51>
2504,A2711,"['1 ct CMS Magnetics 120LB Holding Power Round Base Magnet RB85 3.8"" Cup Magnet', '1 ct CMS Magnetics 120LB Holding Power Round Base Magnet RB85 3.8"" Cup Magnet', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40, Seamless, 1"" X 5-1/2"" NPT Male by Merit Brass', 'Stainless Steel 304/304L Pipe Fitting, Nipple, Schedule 40 Welded, 4"" X 6"" NPT Male by Merit Brass', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male', 'Stainless Steel 316/316L Pipe Fitting, Nipple, Schedule 40 Welded, 3/4"" X 2-1/2"" NPT Male', 'Stainless Steel 316 Cast Pipe Fitting, Union, Class 150, 1/8"" NPT Female']",Evolution CC875L 7/8-Inch Diameter x 2-Inch Depth of Cut Cyclone High Speed Steel Annular Cutter,"[3365, 3365, 2830, 101, 3314, 3314, 3314, 3314, 3314, 322]",2403,"['<a_251><b_34><c_131>', '<a_251><b_34><c_131>', '<a_108><b_42><c_3>', '<a_108><b_42><c_9>', '<a_108><b_42><c_246>', '<a_108><b_42><c_246>', '<a_108><b_42><c_246>', '<a_108><b_42><c_246>', '<a_108><b_42><c_246>', '<a_108><b_146><c_2>']",<a_193><b_185><c_234>
2505,A7260,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",[562],1847,['<a_223><b_198><c_37>'],<a_223><b_20><c_170>
2506,A4038,"['Ansen Tools AN 112 Hose Clamp Assortment, 40 Piece', 'SE RFW16100 1-1/2"" Reinforced Cut off Wheel with 1/16"" Arbor (100 Count)', 'Super Glue 15187 Super Glue, 12-Pack', 'AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)']","Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack","[2885, 1909, 114, 303]",341,"['<a_71><b_8><c_31>', '<a_193><b_193><c_93>', '<a_165><b_214><c_252>', '<a_44><b_217><c_50>']",<a_193><b_5><c_106>
2507,A6199,"['PORTER-CABLE PNS18100-1 1-Inch 18 Gauge Narrow Crown Staple, 1000-Pack', 'Mill-Rose 70887 Blue Monster PTFE Pipe Thread Sealant Tape, 1-Inch x 1429-Inches, Blue', 'Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25', 'GemRed 82413 Digital Protractor Angle Finder Gauge Inclinometer with Backlight and Magnetic Base IP65']",Teenitor 3ML Plastic Transfer Pipettes Eye Dropper Pack of 150 - Essential Oils Pipettes Dropper Makeup Tool,"[358, 350, 3167, 509]",2787,"['<a_42><b_226><c_3>', '<a_170><b_10><c_12>', '<a_210><b_74><c_85>', '<a_17><b_203><c_23>']",<a_17><b_216><c_49>
2508,A7060,"['JGAURORA 3d Printer A3kit Prusa i3 DIY 3d Printers Self Assembly Metal Frame LCD Display Heated bed', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', 'SIENOC 3D PLA 1KG 1.75mm PLA 3D Printer Filament, Dimensional Accuracy+/- 0.05mm 1 kg(2.2 lbs) Spool (Orange)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray']","ClearlyBags Reclosable Plastic Bag 3""x5"" 6-mil Zip Lock pk/100","[3467, 145, 2330, 2058]",1615,"['<a_158><b_66><c_2>', '<a_17><b_14><c_32>', '<a_223><b_220><c_22>', '<a_223><b_198><c_34>']",<a_210><b_3><c_29>
2509,A4285,"['Acid Test Kit Gold 10K 14K 18K 22K Silver Platinum Testing Stone Jewelers Tool', 'Signswise 5PCS Barrel M6 X 30 Teflon Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End', 'Angel Premium TENS/EMS Unit 40 Electrode Pads 2""x2"" in. Reusable Self Stick Gel Carbon Electrodes', 'Chemglass, CG-1983-12 Micro Spoon Spatula, 6-1/2 Overall Length, 5-3/4 Handle, Stainless Steel , Non-Magnetic x 3/16 Width', 'BIPEE 500ml Safety Wash Bottle, Narrow Mouth, Plastic, Pack of3']","Syhonic Metal DIY Hot End for RepRap 3D Printer 1.75mm Filament, 0.4mm Nozzle, 12V 40W Heater, NTC 3950 Thermistor Hotend","[1254, 2918, 429, 3162, 2577]",2963,"['<a_229><b_190><c_29>', '<a_224><b_65><c_7>', '<a_122><b_145><c_237>', '<a_180><b_221><c_253>', '<a_206><b_145><c_184>']",<a_158><b_217><c_196>
2510,A2167,"['Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', ""TRM Manufacturing 61025C Weatherall Visqueen Plastic Sheeting, Drop Cloth 10' Wide x 25' Length x 6.0 mil Thickness, Opaque/Translucent"", 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce', 'Silica Gel Desiccant Packets by LotFancy, 5 Gram, Pack of 60, Safe Moisture Absorbing Drying Bulk Bags']","Rutland Products 601 Rutland Castable Refractory Cement, 25-Pound","[152, 995, 1199, 1199, 3188]",1279,"['<a_228><b_113><c_68>', '<a_68><b_39><c_227>', '<a_99><b_132><c_123>', '<a_99><b_132><c_123>', '<a_206><b_193><c_233>']",<a_79><b_248><c_121>
2511,A5885,"['Waterpik Sensonic Professional Toothbrush (SR-3000)', 'Stainless Steel 316 Cast Pipe Fitting, Coupling, Class 150, 1/2""NPT Female', 'Craftsman 100 Piece drilling and driving kit']",Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,"[697, 2100, 643]",157,"['<a_24><b_165><c_166>', '<a_108><b_146><c_2>', '<a_159><b_33><c_241>']",<a_67><b_23><c_0>
2512,A6974,"['Drill America DWTSMT15X1.5 HSS Metric Tap, Special Size, M15 x 1.5', 'Anytime Tools 1-2-3 Blocks Matched Pair Hardened Steel 1 Hole (1""x2""x3"") 123 Set Precision Machinist Milling', 'Wirezoll a12051600ux0807 3/8"" x 3/8"" High Speed Steel HSS 4 Flute Straight End Mill Cutter', 'POWERTEC 71007 110/220V Paddle Switch']","VXB UCP202-10 Ball Bearing Pillow Block, 2 Bolt Holes, Setscrew Locking Collar, 5/8"" Bore Diameter, Cast Iron, Inch","[1171, 663, 1142, 1923]",430,"['<a_224><b_109><c_0>', '<a_159><b_90><c_206>', '<a_193><b_19><c_217>', '<a_236><b_233><c_16>']",<a_251><b_30><c_91>
2513,A7438,"['Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack', 'LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16']",SOLOOP 50pcs Female & Male Fully Insulated Wire Terminals Connector Nylon Spade Connectors Blue,"[465, 2443]",1033,"['<a_71><b_122><c_150>', '<a_42><b_5><c_69>']",<a_67><b_13><c_33>
2514,A5914,"['Keeper Foot x 2 Inch 02626 10\' x 2"" Lift Sling', 'Vacmaster 4 Gallon, 5 Peak HP with 2-Stage Industrial Motor Wet/Dry Floor Vacuum, VF408', 'Keeper Foot x 2 Inch 02612 6\' x 2"" Lift Sling', '4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel']","6"" Cup Brush, Nylon Filament, 5/8""-11 Thread, 2500 max.RPM","[3483, 1268, 1184, 32]",1007,"['<a_71><b_93><c_177>', '<a_24><b_174><c_64>', '<a_71><b_93><c_169>', '<a_193><b_36><c_63>']",<a_17><b_213><c_223>
2515,A7263,"['USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'USAFilament 9800429 ABS 3D Printing Filament, 2.2 lb, 1.75 mm, White Spool', '3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY']","Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder","[162, 1573, 162, 3466]",2500,"['<a_223><b_66><c_168>', '<a_223><b_198><c_214>', '<a_223><b_66><c_168>', '<a_223><b_80><c_165>']",<a_91><b_10><c_71>
2516,A6061,"['American Weigh Scales 200WGT Carbon Steel 200gm Calibration Weight Scale with Chrome Finish', 'Gorilla Carts GOR6PS Heavy-Duty Poly Yard Dump Cart with 2-In-1 Convertible Handle, 1,200-Pound Capacity, Black', 'TapeCase 3432 1in X 5yd Red Reflective Tape (1 Roll)', 'TapeCase 3431 0.75in X 5yd Yellow Reflective Tape (1 Roll)']",TapeCase 3432 1in X 50yd Red Reflective Tape (1 Roll),"[805, 270, 1197, 1227]",1198,"['<a_229><b_95><c_222>', '<a_87><b_135><c_129>', '<a_68><b_121><c_4>', '<a_68><b_121><c_203>']",<a_68><b_121><c_7>
2517,A7039,"['Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'econoLED 10M 30ft USB Waterproof Endoscope Borescope Inspection Camera Pibe Locator']","3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","[338, 1686]",2697,"['<a_107><b_90><c_50>', '<a_180><b_226><c_22>']",<a_223><b_80><c_159>
2518,A7120,"['Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']","SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm","[2912, 3470, 2734]",2544,"['<a_158><b_72><c_141>', '<a_23><b_192><c_221>', '<a_158><b_72><c_232>']",<a_223><b_86><c_176>
2519,A6790,"['TapeCase 3430 0.75in X 5yd White Reflective Tape (1 Roll)', 'Hilitchi 100pcs 12-10 Gauge Butt Insulated Splice Terminals Electrical Wire Crimp Connectors (Yellow / 12-10AWG)']","Install Bay BVBC Vinyl Connector, Blue 16/14 Gauge (100-Bag)","[1840, 3157]",1219,"['<a_68><b_121><c_117>', '<a_67><b_160><c_1>']",<a_67><b_140><c_199>
2520,A6068,"['Prestige Medical Colormate Stainless Steel Kelly Forceps, Purple', 'Prestige Medical Fluoride Scissor, Black, 5 1/2 Inch', 'Lake Charles Manufacturing 201A5 Plastic Test Tubes with Caps, Clear (Pack of 10)', 'GRIDMANN NSF Stainless Steel Commercial Kitchen Prep & Work Table with Backsplash - 48 in. x 24 in.']","Cyalume Military Grade Combat Light Shield Device, 6-3/4"" Length x 1"" Width, For 6"" ChemLight and 6"" SnapLight Lightsticks","[2574, 1544, 988, 1351]",1185,"['<a_180><b_168><c_118>', '<a_180><b_41><c_32>', '<a_94><b_61><c_246>', '<a_109><b_221><c_223>']",<a_153><b_51><c_55>
2521,A4275,"['Polycarbonate Tubing, 1 7/8"" ID x 2"" OD x 1/16"" Wall, Clear Color 24"" L', 'uxcell 5Pcs 2 Rows 12P Wire Connector Screw Terminal Barrier Block 300V 20A', 'Stanley Swkbn625S Brad Nails, 5/8-Inch, 1000-Pack']","ARROW 160376 1-1/4"" Cup Hooks (Pack of 18), Rubbed Bronze","[2379, 2290, 3270]",731,"['<a_228><b_194><c_71>', '<a_73><b_87><c_68>', '<a_42><b_229><c_195>']",<a_71><b_174><c_31>
2522,A6568,"['10 Assorted Kelly Locking Hemostat Forceps 5.5', 'MG Chemicals Liquid Tin, 475 ml Bottle', 'DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10', '2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit']","3D PLA 1.75MM BLUE Plastic 3D Printer Printing Filament, Dimensional Accuracy +/- 0.04 mm, 1KG 2.2LBS","[2586, 250, 1824, 3047]",3555,"['<a_42><b_143><c_169>', '<a_79><b_21><c_100>', '<a_73><b_110><c_3>', '<a_73><b_197><c_153>']",<a_158><b_206><c_66>
2523,A7266,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Green', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray']",BLTouch : Auto Bed Leveling Sensor / To be a Premium 3D Printer,"[562, 1851, 164, 1695, 2058]",2969,"['<a_223><b_198><c_37>', '<a_223><b_198><c_9>', '<a_223><b_20><c_165>', '<a_223><b_121><c_15>', '<a_223><b_198><c_34>']",<a_91><b_212><c_140>
2524,A7632,"['High Temperature Heat Resistant Tape Sublimation Tape Koptan Tape 2 Rolls 10mm X 33m 100ft', 'Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', 'Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",Inland 1.75mm Gold PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[142, 2734, 2967, 2718, 2934]",2485,"['<a_206><b_209><c_144>', '<a_158><b_72><c_232>', '<a_158><b_72><c_170>', '<a_158><b_72><c_220>', '<a_158><b_72><c_70>']",<a_158><b_72><c_6>
2525,A2909,"['12, Amber,15 ml (1/2 oz) Glass Bottles, with Glass Eye Dropper by Premium Vials', 'Plastic Transfer Pipettes 3ml, Graduated, Pack of 100', 'Vivaplex B2-OR24 Glass Bottles with Orifice Reducers and Black Caps, 2 ml Capacity, Amber (Pack of 24)']","Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)","[243, 148, 3237]",451,"['<a_150><b_122><c_182>', '<a_94><b_35><c_31>', '<a_150><b_141><c_11>']",<a_202><b_52><c_151>
2526,A3139,['Signstek 10 PCS Reprap 12V 40W 620 Ceramic Cartridge Heater for 3D Printer Prusa Mendel'],Harvey 017065 Gas Line PTFE Thread Seal Tape,[3171],3439,['<a_158><b_172><c_147>'],<a_79><b_190><c_179>
2527,A0,"['SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque', 'Stanley TRA708T Sharpshooter 1/2-Inch Leg Length Staples, Steel (1000 Count)', 'Stanley TRA708SST 1/2-Inch HD Stainless Steel Narrow Crown Staple', 'Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack', 'Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit', 'Hot Stuff Super T Medium Instant CA Glue, 2oz HST-4', 'PORTER-CABLE 740000801 4 1/2-Inch x 10yd 80 Grit Adhesive-Backed Sanding Roll']","UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)","[0, 1, 2, 3, 4, 5, 6]",7,"['<a_236><b_231><c_226>', '<a_42><b_80><c_160>', '<a_42><b_194><c_177>', '<a_224><b_163><c_184>', '<a_24><b_255><c_63>', '<a_165><b_25><c_46>', '<a_193><b_196><c_9>']",<a_210><b_231><c_0>
2528,A7519,"['3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'JOYSA 5PCS 0.4mm Drill Bits for 3D MakerBot Printer Nozzle Cleaning Kit BY JOYSA US Registered Brand', 'BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm', 'Mercurry 10 Meters GT2 timing belt width 6mm Fit for RepRap Mendel Rostock Prusa GT2-6mm Belt']",ANYCUBIC 3D Printer Heating Controller MKS MOSFET for Heatbed Extruder MOS Module,"[2697, 51, 3085, 2477, 3532]",2726,"['<a_223><b_80><c_159>', '<a_223><b_29><c_58>', '<a_17><b_235><c_225>', '<a_223><b_160><c_251>', '<a_23><b_101><c_96>']",<a_91><b_242><c_202>
2529,A6474,"['MG Chemicals 824-1L 99.9% Isopropyl Alcohol Liquid Cleaner, Clear , 945 mL (1 US Quart)', 'Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', '3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack', 'JISTL 75 Type Plastic Crown Gear Single Double Reduction Gear Worm Gear']",Dophee 10Pcs 240 Grit Flap Sanding Wheel Head Grinding Disc & 3mm Arbor for Rotary Tool,"[733, 145, 2036, 3357]",939,"['<a_206><b_216><c_123>', '<a_17><b_14><c_32>', '<a_73><b_223><c_251>', '<a_159><b_239><c_111>']",<a_193><b_47><c_54>
2530,A1722,"['Arctic Silver 5 AS5-3.5G Thermal Paste', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'AtmosFlare 3D Pen Set', 'Schaeffer Manufacturing Co. 0131-021S Neutra Fuel Stabilizer, 12 oz', 'Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart', '3M(TM) Cubitron(TM) II Flap Disc 967A, T29 Giant (Multiple Sizes and Grit Types)', 'FiberFix 10x Tape- 10x Stonger Than Duct Tape- Weight Bearing Untearable Water Resistant Repair Tape']",Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,"[395, 116, 116, 2194, 2193, 2174, 983, 1134]",476,"['<a_79><b_24><c_40>', '<a_202><b_62><c_182>', '<a_202><b_62><c_182>', '<a_91><b_248><c_110>', '<a_173><b_168><c_64>', '<a_173><b_128><c_25>', '<a_193><b_104><c_195>', '<a_122><b_121><c_22>']",<a_180><b_128><c_50>
2531,A6563,"['Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy', ""ECO-WORTHY 12V 2 Inch Stroke Linear Actuator 330lbs Maximum Lift with Mounting Brackets (12VDC 2'')"", 'PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6']",PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,"[2725, 3567, 798]",416,"['<a_44><b_204><c_87>', '<a_158><b_118><c_1>', '<a_228><b_75><c_4>']",<a_228><b_75><c_44>
2532,A4564,"['Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Brute 2632 BLU 22"" Diameter x 27-1/4"" Height, 32 gallon Blue LLDPE Heavy-Duty Round Container without Lid']","Rubbermaid Commercial Heavy-Duty BRUTE Dome Swing Top Door Lid for 44 Gallon Waste/Utility Containers, Plastic, Gray (FG264788GRAY)","[119, 119, 119, 119, 3150]",3552,"['<a_210><b_156><c_39>', '<a_210><b_156><c_39>', '<a_210><b_156><c_39>', '<a_210><b_156><c_39>', '<a_210><b_69><c_15>']",<a_210><b_183><c_88>
2533,A4700,"['Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black', 'eSUN 1.75mm Yellow ABS 3D Printer filament 1kg Spool (2.2lbs), Yellow']",Anycubic All Metal Right Hand MK8 Extruder Aluminum Frame Block DIY Kit for Reprap i3 3D Printer,"[513, 513, 116, 116, 2472, 2679]",2331,"['<a_210><b_12><c_10>', '<a_210><b_12><c_10>', '<a_202><b_62><c_182>', '<a_202><b_62><c_182>', '<a_223><b_198><c_6>', '<a_223><b_217><c_1>']",<a_91><b_246><c_202>
2534,A4394,"['Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)', 'DuPont Teflon Non-Stick', 'Gorilla Tape, White Duct Tape, 1.88"" x 30 yd, White, (Pack of 1)']",DuPont Teflon Silicone Lubricant,"[151, 139, 451]",140,"['<a_68><b_98><c_239>', '<a_197><b_204><c_0>', '<a_202><b_52><c_151>']",<a_173><b_201><c_145>
2535,A2397,"['WORKSHOP Ash Vacuum Cleaner WS0500ASH, 5-Gallon Ash Vac For Fireplaces, Stoves, BBQ Pits; 3.0 Peak Horsepower Ash Vacuum', 'RADEX RD1503+ w/o dosimeter: High accuracy Geiger counter, radiation detector (English)', 'Rubbermaid Commercial Trademaster 5 Drawer Mobile Work Center, 33"" L x 20"" W x 34"" H, Black/Red (FG773488BLA)', 'Rubbermaid Commercial Slim Jim End Step-On Trash Can, Stainless Steel, 13 Gallon, White', 'Caulk Gun, ProTouch 0574 A Better caulking System for homeowners. Includes 2 oz. Tube of White siliconized Acrylic Caulk, White_Silicone', '3Doodler Start Mega Box Set 3D Printing Pen - Designed for Young Creators - Doodle Anything in 3D', 'RADEX RD1212 Advanced Radiation Detector/Geiger Counter with Online Software', 'Apera Instruments EC20 Value Conductivity Pocket Tester, &plusmn;1% F.S Accuracy, BPB Sensor, Complete Kit']",Primacare DL-9325 Reusable LED Penlight with Pupil Gauge - Batteries Included,"[2198, 186, 2580, 3281, 2153, 2142, 306, 2496]",476,"['<a_24><b_29><c_61>', '<a_153><b_62><c_50>', '<a_210><b_34><c_9>', '<a_210><b_247><c_174>', '<a_244><b_237><c_194>', '<a_223><b_102><c_234>', '<a_153><b_68><c_107>', '<a_36><b_141><c_148>']",<a_180><b_128><c_50>
2536,A4544,['Presa ST-243 Titanium Step Drill Bit'],"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",[2488],341,['<a_159><b_208><c_135>'],<a_193><b_5><c_106>
